# Arnold tongue diagram: rotation number ρ(Ω, K)
# Columns: Ω values. Rows: K values.
# Ω range: 0.0 to 1.0, N=800
# K range: 0.0 to 1.0, N=400
0.0,0.0012515644555693534,0.002503128911138707,0.0037546933667087353,0.005006257822277414,0.00625782227784693,0.007509386733417471,0.0087609511889859,0.010012515644554828,0.011264080100125877,0.01251564455569386,0.013767209011263194,0.015018773466834941,0.016270337922401568,0.0175219023779718,0.0187734668335425,0.020025031289109655,0.02127659574468055,0.022528160200251755,0.02377972465581906,0.02503128911138772,0.026282853566958864,0.02753441802252639,0.028785982478098045,0.030037546933669883,0.03128911138923823,0.032540675844803135,0.033792240300374816,0.0350438047559436,0.03629536921151555,0.037546933667085,0.03879849812265714,0.04005006257821931,0.041301627033789146,0.0425531914893611,0.04380475594493304,0.04505632040050351,0.046307884856075586,0.04755944931163812,0.048811013767209324,0.05006257822277544,0.051314142678346955,0.05256570713391773,0.053817271589480915,0.05506883604505278,0.05632040050062415,0.05757196495619609,0.05882352941176805,0.060075093867339766,0.061326658322904376,0.06257822277847647,0.06382978723404871,0.06508135168960627,0.06633291614517793,0.06758448060074963,0.06883604505631524,0.0700876095118872,0.07133917396745915,0.0725907384230311,0.07384230287860305,0.07509386733417,0.07634543178974215,0.07759699624531428,0.07884856070086686,0.08010012515643862,0.0813516896120104,0.08260325406757829,0.08385481852315024,0.0851063829787222,0.08635794743429415,0.08760951188986608,0.08886107634543804,0.09011264080100702,0.09136420525657908,0.09261576971215117,0.09386733416770389,0.09511889862327624,0.09637046307884856,0.09762202753441865,0.0988735919899911,0.10012515644555088,0.1013767209011224,0.10262828535669391,0.10387984981226378,0.10513141426783545,0.10638297872340707,0.10763454317896183,0.10888610763453369,0.11013767209010555,0.11138923654567635,0.1126408010012483,0.11389236545682027,0.11514392991239218,0.11639549436796413,0.1176470588235361,0.1188986232791075,0.12015018773467953,0.12140175219025155,0.12265331664580875,0.12390488110138094,0.12515644555695293,0.1264080100125252,0.12765957446809742,0.12891113892364084,0.13016270337921254,0.1314142678347842,0.13266583229035586,0.1339173967459276,0.13516896120149927,0.13642052565705853,0.13767209011263049,0.13892365456820244,0.1401752190237744,0.14142678347934634,0.1426783479349183,0.14392991239049024,0.1451814768460622,0.14643304130163415,0.1476846057572061,0.14893617021277805,0.15018773466834,0.15143929912391216,0.1526908635794843,0.15394242803505642,0.15519399249062857,0.15644555694620071,0.15769712140173373,0.15894868585730548,0.16020025031287724,0.16145181476844903,0.1627033792240208,0.1639549436795926,0.16520650813515658,0.16645807259072853,0.16770963704630049,0.16896120150187244,0.1702127659574444,0.17146433041301595,0.1727158948685883,0.17396745932415866,0.17521902377973217,0.17647058823530135,0.17772215269087607,0.178973717146438,0.18022528160201404,0.18147684605758108,0.18272841051315816,0.18397997496872412,0.18523153942430234,0.18648310387982822,0.18773466833540778,0.18898623279097188,0.1902377972465525,0.19148936170211553,0.1927409261576971,0.1939924906132547,0.1952440550688373,0.1964956195243986,0.1977471839799822,0.19899874843554244,0.20025031289110176,0.20150187734668634,0.2027534418022448,0.2040050062578302,0.20525657071338782,0.20650813516897412,0.20775969962452756,0.20901126408011486,0.2102628285356709,0.21151439299125893,0.21276595744681415,0.21401752190240309,0.21526908635792366,0.21652065081351354,0.21777221526906737,0.21902377972465806,0.2202753441802111,0.2215269086358003,0.2227784730913527,0.22403003754694492,0.2252816020024966,0.22653316645808955,0.22778473091364054,0.22903629536919073,0.23028785982478436,0.23153942428033392,0.23279098873592827,0.23404255319147718,0.2352941176470722,0.23654568210261923,0.237797246558215,0.23904881101376269,0.24030037546935906,0.24155193992490606,0.2428035043805031,0.24405506883601974,0.2453066332916175,0.24655819774716348,0.24780976220276188,0.2490613266583072,0.25031289111390587,0.2515644555694508,0.2528160200250504,0.25406758448059463,0.25531914893619484,0.25657071339173854,0.2578222778472817,0.25907384230288244,0.2603254067584251,0.26157697121402634,0.2628285356695684,0.26408010012517025,0.2653316645807117,0.26658322903631415,0.2678347934918552,0.26908635794745805,0.27033792240299853,0.2715894868585768,0.27284105131411707,0.2740926157697212,0.27534418022526097,0.27659574468086556,0.2778473091364049,0.2790988735920099,0.2803504380475488,0.28160200250315426,0.2828535669586927,0.2841051314142986,0.2853566958698366,0.286608260325374,0.2878598247809805,0.28911138923651747,0.2903629536921244,0.291614518147661,0.2928660826032683,0.29411764705880444,0.2953692115144122,0.296620775969948,0.2978723404255561,0.2991239048810915,0.30037546933668,0.3016270337922151,0.3028785982478243,0.304130162703359,0.3053817271589686,0.3066332916145029,0.30788485607011284,0.3091364205256468,0.31038798498125714,0.31163954943679073,0.31289111389240143,0.31414267834793463,0.31539424280346745,0.31664580725907854,0.31789737171461097,0.31914893617022244,0.3204005006257545,0.32165206508136635,0.32290362953689805,0.32415519399251025,0.3254067584480416,0.32665832290365415,0.3279098873591852,0.32916145181478224,0.33041301627031316,0.33166458072592647,0.33291614518145707,0.33416770963707076,0.33541927409260097,0.336670838548215,0.3379224030037449,0.33917396745935924,0.3404255319148888,0.34167709637050325,0.3429286608260319,0.344180225281563,0.3454317897371766,0.3466833541927053,0.3479349186483173,0.3491864831038527,0.35043804755946434,0.35168961201499244,0.3529411764706027,0.3541927409261423,0.35544430538175215,0.35669586983727974,0.357947434292876,0.35919899874841976,0.3604505632040281,0.3617021276595551,0.36295369211516215,0.36420525657070973,0.3654568210263163,0.366708385481843,0.36795994993744824,0.36921151439299976,0.3704630788486047,0.3717146433041306,0.37296620775965644,0.37421777221525965,0.37546933667081556,0.37672090112641843,0.37797246558194375,0.3792240300375454,0.380475594493105,0.38172715894870635,0.38297872340423106,0.38423028785983127,0.3854818523153942,0.38673341677098494,0.3879849812265094,0.389236545682108,0.3904881101376746,0.3917396745932732,0.3929912390487972,0.3942428035043945,0.3954943679599644,0.39674593241556144,0.3979974968710849,0.39924906132668087,0.4005006257822035,0.4017521902377773,0.4030037546933727,0.4042553191488954,0.4055068836044896,0.40675844806006645,0.4080100125156604,0.4092615769711828,0.41051314142677564,0.41176470588235564,0.41301627033794824,0.4142678347934701,0.4155193992490551,0.41677096370463823,0.4180225281602297,0.4192740926157512,0.4205256570713418,0.42177722152692765,0.42302878598251786,0.4242803504380391,0.4255319148936283,0.4267834793492171,0.42803504380480617,0.4292866082603268,0.4305381727158473,0.43178973717143504,0.4330413016270271,0.4342928660826146,0.43554443053813474,0.43679599499372124,0.4380475594493161,0.43929912390490233,0.4405506883604222,0.44180225281600755,0.4430538172716006,0.4443053817271859,0.4455569461827054,0.4468085106382897,0.44806007509388984,0.44931163954947406,0.4505632040049932,0.45181476846057644,0.4530663329161791,0.4543178973717622,0.4555694618272811,0.45682102628286325,0.45807259073838147,0.459324155193987,0.4605757196495687,0.46182728410508694,0.46307884856066783,0.46433041301627587,0.46558197747185653,0.4668335419273744,0.46808510638295436,0.46933667083856473,0.4705882352941444,0.4718397997496595,0.47309136420523845,0.4743429286608512,0.47559449311643,0.4768460575719474,0.47809762202752537,0.4793491864831403,0.4806007509387181,0.4818523153942352,0.4831038798498121,0.4843554443054294,0.4856070087610062,0.4868585732165229,0.4881101376720395,0.4893617021276152,0.490613266583235,0.4918648310388107,0.49311639549432695,0.49436795994990185,0.49561952440552376,0.4968710888610985,0.4981226533166144,0.49937421777218843,0.5006257822278117,0.5018773466833857,0.5031289111389016,0.5043804755944747,0.5056320400501008,0.5068836045056738,0.5081351689611893,0.5093867334167617,0.5106382978723897,0.511889862327962,0.5131414267834771,0.5143929912389922,0.5156445556945634,0.516896120150194,0.5181476846057649,0.51939924906128,0.5206508135168502,0.5219023779724827,0.5231539424280527,0.5244055068835678,0.5256570713391367,0.5269086357947718,0.5281602002503405,0.5294117647058556,0.5306633291614234,0.5319148936170607,0.5331664580726283,0.5344180225281434,0.5356695869837104,0.5369211514393494,0.5381727158949161,0.5394242803504312,0.5406758448059971,0.5419274092616382,0.5431789737171536,0.544430538172719,0.5456821026282341,0.5469336670837988,0.5481852315394424,0.5494367959950068,0.5506883604505219,0.5519399249060857,0.5531914893617311,0.5544430538172946,0.5556946182728097,0.5569461827283726,0.5581977471840198,0.5594493116395824,0.5607008760950976,0.5619524405506595,0.5632040050063085,0.5644555694618703,0.5657071339173854,0.5669586983729463,0.5682102628285972,0.5694618272841581,0.5707133917396732,0.5719649561951883,0.573216520650748,0.5744680851064013,0.575719649561961,0.5769712140174761,0.5782227784730349,0.57947434292869,0.5807259073842488,0.5819774718397639,0.583229036295322,0.5844806007509787,0.5857321652065366,0.5869837296620517,0.5882352941176089,0.5894868585732673,0.5907384230288244,0.5919899874843395,0.593241551939896,0.594493116395556,0.5957446808511122,0.5969962453066273,0.598247809762183,0.5994993742178447,0.60075093867336,0.6020025031289151,0.6032540675844302,0.6045056320399846,0.6057571964956486,0.6070087609512029,0.608260325406718,0.6095118898622718,0.6107634543179372,0.6120150187734907,0.6132665832290058,0.6145181476845589,0.6157697121402257,0.6170212765957785,0.6182728410512937,0.6195244055068458,0.6207759699625143,0.6220275344180664,0.6232790988735815,0.624530663329133,0.6257822277848029,0.6270337922403542,0.6282853566958693,0.6295369211513844,0.6307884856069349,0.6320400500626068,0.6332916145181571,0.6345431789736722,0.6357947434292219,0.6370463078848952,0.6382978723404449,0.63954943679596,0.640801001251509,0.6420525657071838,0.6433041301627327,0.6445556946182478,0.6458072590737961,0.6470588235294723,0.6483103879850205,0.6495619524405356,0.6508135168960832,0.6520650813517608,0.6533166458073083,0.6545682102628234,0.6558197747183704,0.6570713391740491,0.6583229036295645,0.6595744680851112,0.6608260325406263,0.6620775969961725,0.6633291614518529,0.664580725907399,0.6658322903629141,0.6670838548184597,0.6683354192741415,0.6695869837296868,0.6708385481852019,0.6720901126407468,0.67334167709643,0.6745932415519746,0.6758448060074898,0.677096370463034,0.6783479349187185,0.6795994993742625,0.6808510638297776,0.6821026282853211,0.6833541927410065,0.6846057571965503,0.6858573216520638,0.6871088861075805,0.688360450563126,0.689612015018807,0.6908635794743532,0.6921151439298728,0.6933667083854106,0.6946182728410989,0.6958698372966347,0.6971214017521563,0.6983729662077054,0.6996245306633792,0.7008760951189287,0.7021276595744534,0.7033792240299849,0.7046307884856758,0.7058823529412054,0.7071339173967317,0.7083854818522846,0.7096370463079512,0.7108886107635043,0.7121401752190338,0.7133917396745595,0.7146433041300895,0.715894868585752,0.7171464330413072,0.7183979974968395,0.7196495619523616,0.7209011264080561,0.7221526908635765,0.7234042553191102,0.7246558197746685,0.7259073842303243,0.7271589486858829,0.7284105131414195,0.7296620775969361,0.7309136420526327,0.7321652065081478,0.733416770963686,0.7346683354192475,0.7359198998748965,0.7371714643304585,0.7384230287859995,0.7396745932415106,0.7409261576972094,0.742177722152719,0.7434292866082612,0.744680851063805,0.7459324155193129,0.7471839799750132,0.7484355444305193,0.7496871088860644,0.7509386733416311,0.7521902377972699,0.7534418022528369,0.7546933667083847,0.7559449311638875,0.7571964956195898,0.7584480600750908,0.75969962453064,0.76095118898621,0.7622027534418423,0.7634543178974127,0.7647058823529644,0.7659574468084621,0.7672090112641663,0.7684605757196625,0.7697121401752157,0.7709637046307884,0.7722152690862645,0.7734668335419699,0.7747183979974628,0.7759699624530187,0.7772215269085933,0.778473091364216,0.7797246558197912,0.7809762202753492,0.782227784730839,0.7834793491865464,0.7847309136420345,0.7859824780975944,0.7872340425531715,0.788485607008789,0.7897371714643667,0.7909887359199288,0.7922403003754138,0.7934918648311229,0.7947434292866066,0.7959949937421698,0.7972465581977501,0.7984981226533617,0.7997496871089425,0.801001251564407,0.8022528160199727,0.8035043804755546,0.8047559449311631,0.8060075093867454,0.8072590738423131,0.8085106382977908,0.8097622027535031,0.8110137672089792,0.8122653316645483,0.8135168961201329,0.8147684605757358,0.8160200250313208,0.8172715894868924,0.8185231539423656,0.8197747183980794,0.8210262828535513,0.8222778473091239,0.8235294117647113,0.824780976220309,0.8260325406758965,0.8272841051314715,0.8285356695869402,0.8297872340425156,0.8310387984981102,0.8322903629536995,0.8335419274092765,0.8347934918647427,0.8360450563204594,0.8372966207759244,0.8385481852315024,0.8397997496870939,0.8410513141426836,0.8423028785982751,0.8435544430538553,0.8448060075093177,0.8460575719650357,0.8473091364204965,0.8485607008760782,0.8498122653316719,0.8510638297872566,0.8523153942428505,0.8535669586984342,0.8548185231538923,0.8560700876096123,0.857321652065058,0.8585732165206535,0.8598247809762393,0.8610763454316946,0.8623279098874156,0.8635794743428701,0.8648310387984566,0.8660826032540542,0.8673341677096311,0.8685857321652292,0.8698372966208177,0.8710888610762695,0.8723404255319922,0.8735919899874425,0.8748435544430324,0.8760951188986322,0.8773466833542045,0.8785982478098047,0.8798498122653965,0.8811013767208444,0.8823529411765685,0.8836045056320151,0.884856070087608,0.8861076345432012,0.8873591989986468,0.8886107634543718,0.8898623279098161,0.8911138923654108,0.8923654568210144,0.8936170212765794,0.8948685857321832,0.8961201501877797,0.8973717146432219,0.8986232790989481,0.899874843554389,0.9011264080099864,0.9023779724655921,0.9036295369211529,0.9048811013767589,0.9061326658323582,0.9073842302877966,0.9086357947435244,0.9098873591989616,0.9111389236545622,0.9123904881101699,0.9136420525657265,0.9148936170213279,0.9161451814767629,0.9173967459323649,0.918648310387974,0.919899874843528,0.9211514392991375,0.9224030037547414,0.9236545682101739,0.9249061326659042,0.9261576971213357,0.9274092615769405,0.9286608260325517,0.9299123904881017,0.9311639549437131,0.9324155193993197,0.9336670838547488,0.9349186483104804,0.9361702127659087,0.9374217772215161,0.9386733416771295,0.9399249061326752,0.9411764705882888,0.942428035043898,0.943679599499319,0.9449311639549335,0.9461827284104769,0.9474342928660916,0.9486858573217024,0.9499374217771263,0.95118898623286,0.952440550688283,0.9536921151438948,0.9549436795995111,0.9561952440550507,0.9574468085106671,0.9586983729662806,0.9599499374217014,0.9612015018774362,0.9624530663328558,0.9637046307884704,0.9649561952440886,0.9662077596996242,0.9674593241552429,0.9687108886108587,0.9699624530662764,0.9712140175220124,0.972465581977426,0.9737171464330459,0.9749687108886633,0.976220275344079,0.9774718397998157,0.9787234042552304,0.9799749687108488,0.98122653316647,0.982478097622,0.9837296620776214,0.9849812265332412,0.9862327909886539,0.9874843554443922,0.9887359198998037,0.9899874843554244,0.9912390488110475,0.9924906132665737,0.993742177722197,0.9949937421778193,0.9962453066332289,0.9974968710889682,0.9987484355443769,1.0
